Package,File,Feature,Technology,No. indicators found,Indicator Type,Confidence
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Comment.java,Joining Columns for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Comment.java,Eager Relations Fetching,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Comment.java,Specifying Columns for fields,JPA,5,->,0.853333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Comment.java,Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Comment.java,Specifying IDs for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Comment.java,n-1 Associations,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,FrameworkCategory.java,Generation of values for simple identifiers,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,FrameworkCategory.java,Specifying Primary Tables for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,FrameworkCategory.java,Specifying Columns for fields,JPA,4,->,0.833333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,FrameworkCategory.java,Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,FrameworkCategory.java,Specifying IDs for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,SolutionCandidate.java,Generation of values for simple identifiers,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,SolutionCandidate.java,Specifying Primary Tables for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,SolutionCandidate.java,Joining Columns for Entities,JPA,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,SolutionCandidate.java,Eager Relations Fetching,JPA,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,SolutionCandidate.java,Specifying Columns for fields,JPA,8,->,0.883333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,SolutionCandidate.java,Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,SolutionCandidate.java,Specifying IDs for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,SolutionCandidate.java,n-1 Associations,JPA,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Rating.java,Generation of values for simple identifiers,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Rating.java,Specifying Primary Tables for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Rating.java,Joining Columns for Entities,JPA,4,->,0.833333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Rating.java,Eager Relations Fetching,JPA,4,->,0.833333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Rating.java,Specifying Columns for fields,JPA,6,->,0.866667
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Rating.java,Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Rating.java,Specifying IDs for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Rating.java,n-1 Associations,JPA,4,->,0.833333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Decision.java,Generation of values for simple identifiers,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Decision.java,Ordering Lists,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Decision.java,Cascade all operations,JPA,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Decision.java,Specifying Primary Tables for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Decision.java,Joining Columns for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Decision.java,Eager Relations Fetching,JPA,2,->,0.733333
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Decision.java,Collection Fetching (Immediate),Hibernate,2,->,0.933333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Decision.java,Specifying Columns for fields,JPA,4,->,0.833333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Decision.java,Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Decision.java,Specifying IDs for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,TechnicalTerm.java,Generation of values for simple identifiers,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,TechnicalTerm.java,Cascade all operations,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,TechnicalTerm.java,Specifying Primary Tables for Entities,JPA,2,->,0.733333
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,TechnicalTerm.java,Collection Fetching (Immediate),Hibernate,1,->,0.933333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,TechnicalTerm.java,Specifying Columns for fields,JPA,7,->,0.876191
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,TechnicalTerm.java,Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,TechnicalTerm.java,Specifying IDs for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Authority.java,Cascade all operations,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Authority.java,Specifying Primary Tables for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Authority.java,Eager Relations Fetching,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Authority.java,Specifying Columns for fields,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Authority.java,Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Authority.java,Specifying IDs for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Authority.java,m-n Associations,JPA,2,->,0.733333
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Authority.java,Collection Fetching (Lazy),Hibernate,1,->,0.933333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Authority.java,Joining Tables for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,COTS.java,Specifying Primary Tables for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,COTS.java,Joining Columns for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,COTS.java,Eager Relations Fetching,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,COTS.java,Specifying Columns for fields,JPA,14,->,0.904762
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,COTS.java,Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,COTS.java,n-1 Associations,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,RefactoringCategory.java,Generation of values for simple identifiers,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,RefactoringCategory.java,Specifying Primary Tables for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,RefactoringCategory.java,Specifying Columns for fields,JPA,4,->,0.833333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,RefactoringCategory.java,Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,RefactoringCategory.java,Specifying IDs for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,StringValue.java,Generation of values for simple identifiers,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,StringValue.java,Specifying Primary Tables for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,StringValue.java,Joining Columns for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,StringValue.java,Eager Relations Fetching,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,StringValue.java,Specifying Columns for fields,JPA,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,StringValue.java,Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,StringValue.java,Specifying IDs for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,StringValue.java,n-1 Associations,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Constraint.java,Generation of values for simple identifiers,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Constraint.java,Cascade all operations,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Constraint.java,Specifying Primary Tables for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Constraint.java,Joining Columns for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Constraint.java,Eager Relations Fetching,JPA,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Constraint.java,Specifying Columns for fields,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Constraint.java,Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Constraint.java,Specifying IDs for Entities,JPA,2,->,0.733333
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Constraint.java,Collection Fetching (Extra Lazy),Hibernate,1,->,0.933333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Constraint.java,n-1 Associations,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ArchitecturalPatternCategory.java,Generation of values for simple identifiers,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ArchitecturalPatternCategory.java,Specifying Primary Tables for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ArchitecturalPatternCategory.java,Specifying Columns for fields,JPA,4,->,0.833333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ArchitecturalPatternCategory.java,Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ArchitecturalPatternCategory.java,Specifying IDs for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Framework.java,Specifying Primary Tables for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Framework.java,Joining Columns for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Framework.java,Eager Relations Fetching,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Framework.java,Specifying Columns for fields,JPA,16,->,0.908333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Framework.java,Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Framework.java,n-1 Associations,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ElementDesignPattern.java,Generation of values for simple identifiers,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ElementDesignPattern.java,Mapping Enums by Ordinal,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ElementDesignPattern.java,Specifying Primary Tables for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ElementDesignPattern.java,Joining Columns for Entities,JPA,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ElementDesignPattern.java,Eager Relations Fetching,JPA,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ElementDesignPattern.java,Specifying Columns for fields,JPA,5,->,0.853333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ElementDesignPattern.java,Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ElementDesignPattern.java,Specifying IDs for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ElementDesignPattern.java,Mapping Enums,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ConstraintElement.java,Generation of values for simple identifiers,JPA,2,->,0.733333
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ConstraintElement.java,Entity Locking,Hibernate,1,->,0.933333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ConstraintElement.java,Specifying Primary Tables for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ConstraintElement.java,Joining Columns for Entities,JPA,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ConstraintElement.java,Eager Relations Fetching,JPA,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ConstraintElement.java,Specifying Columns for fields,JPA,4,->,0.833333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ConstraintElement.java,Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ConstraintElement.java,Specifying IDs for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ConstraintElement.java,n-1 Associations,JPA,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,DynamicEntities.java,Autowiring,Spring Beans,4,->,0.833333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ArchitecturalPattern.java,Batch Reading,Hibernate,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ArchitecturalPattern.java,Specifying Primary Tables for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ArchitecturalPattern.java,Joining Columns for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ArchitecturalPattern.java,Eager Relations Fetching,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ArchitecturalPattern.java,Specifying Columns for fields,JPA,12,->,0.9
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ArchitecturalPattern.java,Entities,JPA,2,->,0.733333
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ArchitecturalPattern.java,Loading (Eager),Hibernate,1,->,0.933333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ArchitecturalPattern.java,n-1 Associations,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,MetricValue.java,Generation of values for simple identifiers,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,MetricValue.java,Specifying Primary Tables for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,MetricValue.java,Joining Columns for Entities,JPA,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,MetricValue.java,Eager Relations Fetching,JPA,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,MetricValue.java,Specifying Columns for fields,JPA,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,MetricValue.java,Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,MetricValue.java,Specifying IDs for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,MetricValue.java,n-1 Associations,JPA,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Metric.java,Generation of values for simple identifiers,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Metric.java,Mapping Joined Table Inheritance,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Metric.java,Mapping Enums by Ordinal,JPA,4,->,0.833333
,,,,,Importing,0.3
