Package;File;Feature;Technology;No. indicators found;Indicator Type;Confidence
src.main.java.org.broadleafcommerce.common.config.dao;ModuleConfigurationDaoImpl.java;Persistence Contexts;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
src.main.java.org.broadleafcommerce.common.config.dao;ModuleConfigurationDaoImpl.java;EntityManager;JPA;3;->;0.800000
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.config.service;SystemPropertiesServiceImpl.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.config.service;SystemPropertiesPropertySourceRegistrar.java;Autowiring;Spring Beans;3;->;0.800000
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.config.domain;SystemPropertyImpl.java;Specifying Columns for fields;JPA;9;->;0.888889
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.config.domain;SystemPropertyImpl.java;Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.config.domain;SystemPropertyImpl.java;Mapping Inheritance;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.config.domain;SystemPropertyImpl.java;Specifying Primary Tables for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.config.domain;SystemPropertyImpl.java;Generation of values for simple identifiers;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.config.domain;SystemPropertyImpl.java;Mapping Joined Table Inheritance;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.config.domain;SystemPropertyImpl.java;Specifying IDs for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.config.domain;AbstractModuleConfiguration.java;Specifying Columns for fields;JPA;8;->;0.883333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.config.domain;AbstractModuleConfiguration.java;Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.config.domain;AbstractModuleConfiguration.java;Mapping Inheritance;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.config.domain;AbstractModuleConfiguration.java;Specifying Primary Tables for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.config.domain;AbstractModuleConfiguration.java;Generation of values for simple identifiers;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.config.domain;AbstractModuleConfiguration.java;Mapping Joined Table Inheritance;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.config.domain;AbstractModuleConfiguration.java;Specifying IDs for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.media.domain;MediaImpl.java;Specifying Columns for fields;JPA;6;->;0.866667
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.media.domain;MediaImpl.java;Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.media.domain;MediaImpl.java;Mapping Inheritance;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.media.domain;MediaImpl.java;Specifying Primary Tables for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.media.domain;MediaImpl.java;Enforcing Indices;Hibernate;3;->;0.800000
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.media.domain;MediaImpl.java;Generation of values for simple identifiers;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.media.domain;MediaImpl.java;Mapping Joined Table Inheritance;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.media.domain;MediaImpl.java;Specifying IDs for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.extensibility.jpa;ORMConfigPersistenceUnitPostProcessor.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
src.main.java.org.broadleafcommerce.common.extensibility.jpa;MergePersistenceUnitManager.java;DataSource;Java SQL;10;->;0.893333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.extensibility.jpa;MergePersistenceUnitManager.java;Autowiring;Spring Beans;5;->;0.853333
;;;;;Importing;0.300000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
src.main.java.org.broadleafcommerce.common.sandbox;SandBoxHelper.java;EntityManager;JPA;4;->;0.833333
;;;;;TypeUsage;0.900000
;;;;;Importing;0.300000
;;;;;TypeUsage;0.900000
src.main.java.org.broadleafcommerce.common.sandbox;DefaultSandBoxHelper.java;Session;Hibernate;3;->;0.800000
;;;;;Importing;0.300000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
src.main.java.org.broadleafcommerce.common.sandbox;DefaultSandBoxHelper.java;EntityManager;JPA;4;->;0.833333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.sandbox.dao;SandBoxDaoImpl.java;Persistence Contexts;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
src.main.java.org.broadleafcommerce.common.sandbox.dao;SandBoxDaoImpl.java;EntityManager;JPA;32;->;0.920833
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.sandbox.domain;SandBoxImpl.java;Specifying Columns for fields;JPA;8;->;0.883333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.sandbox.domain;SandBoxImpl.java;Joining Columns for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.sandbox.domain;SandBoxImpl.java;Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.sandbox.domain;SandBoxImpl.java;Mapping Inheritance;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.sandbox.domain;SandBoxImpl.java;Specifying Primary Tables for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.sandbox.domain;SandBoxImpl.java;Enforcing Indices;Hibernate;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.sandbox.domain;SandBoxImpl.java;Generation of values for simple identifiers;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.sandbox.domain;SandBoxImpl.java;n-1 Associations;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.sandbox.domain;SandBoxImpl.java;Mapping Joined Table Inheritance;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.sandbox.domain;SandBoxImpl.java;Specifying IDs for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.sandbox.domain;SandBoxManagementImpl.java;Specifying Columns for fields;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.sandbox.domain;SandBoxManagementImpl.java;Joining Columns for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.sandbox.domain;SandBoxManagementImpl.java;Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.sandbox.domain;SandBoxManagementImpl.java;Mapping Inheritance;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.sandbox.domain;SandBoxManagementImpl.java;Specifying Primary Tables for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.sandbox.domain;SandBoxManagementImpl.java;Generation of values for simple identifiers;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.sandbox.domain;SandBoxManagementImpl.java;Cascade all operations;JPA;3;->;0.800000
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.sandbox.domain;SandBoxManagementImpl.java;Mapping Joined Table Inheritance;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.sandbox.domain;SandBoxManagementImpl.java;Specifying IDs for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.id.dao;IdGenerationDaoImpl.java;Persistence Contexts;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
src.main.java.org.broadleafcommerce.common.id.dao;IdGenerationDaoImpl.java;EntityManager;JPA;3;->;0.800000
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.id.domain;IdGenerationImpl.java;Specifying Columns for fields;JPA;6;->;0.866667
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.id.domain;IdGenerationImpl.java;Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.id.domain;IdGenerationImpl.java;Mapping Inheritance;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.id.domain;IdGenerationImpl.java;Specifying Primary Tables for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.id.domain;IdGenerationImpl.java;Mapping Joined Table Inheritance;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.id.domain;IdGenerationImpl.java;Specifying IDs for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.demo;CompositeAutoImportSql.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.dao;SiteDaoImpl.java;Persistence Contexts;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
src.main.java.org.broadleafcommerce.common.site.dao;SiteDaoImpl.java;EntityManager;JPA;3;->;0.800000
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;SiteCatalogXrefImpl.java;Specifying Columns for fields;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;SiteCatalogXrefImpl.java;Joining Columns for Entities;JPA;3;->;0.800000
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;SiteCatalogXrefImpl.java;Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;SiteCatalogXrefImpl.java;Mapping Inheritance;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;SiteCatalogXrefImpl.java;Specifying Primary Tables for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;SiteCatalogXrefImpl.java;Generation of values for simple identifiers;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;SiteCatalogXrefImpl.java;n-1 Associations;JPA;3;->;0.800000
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;SiteCatalogXrefImpl.java;Mapping Joined Table Inheritance;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;SiteCatalogXrefImpl.java;Specifying IDs for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;SiteImpl.java;Specifying Columns for fields;JPA;6;->;0.866667
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;SiteImpl.java;m-n Associations;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;SiteImpl.java;Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;SiteImpl.java;Mapping Inheritance;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;SiteImpl.java;Specifying Primary Tables for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;SiteImpl.java;Cascade detach operation;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;SiteImpl.java;Enforcing Indices;Hibernate;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;SiteImpl.java;Generation of values for simple identifiers;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;SiteImpl.java;Batch Reading;Hibernate;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;SiteImpl.java;Cascade persist operation;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;SiteImpl.java;Joining Tables for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;SiteImpl.java;Mapping Joined Table Inheritance;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;SiteImpl.java;Specifying IDs for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;SiteImpl.java;Cascade merge operation;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;SiteImpl.java;Cascade refresh operation;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;CatalogImpl.java;Specifying Columns for fields;JPA;3;->;0.800000
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;CatalogImpl.java;Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;CatalogImpl.java;Defining non-persistent properties or fields;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;CatalogImpl.java;Mapping Inheritance;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;CatalogImpl.java;Specifying Primary Tables for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;CatalogImpl.java;Generation of values for simple identifiers;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;CatalogImpl.java;Batch Reading;Hibernate;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;CatalogImpl.java;Mapping Joined Table Inheritance;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.site.domain;CatalogImpl.java;Specifying IDs for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.web;BroadleafRequestFilter.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.web;BroadleafSandBoxResolverImpl.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.web.resource.resolver;BroadleafCachingResourceResolver.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.web.resource.transformer;BroadleafCachingResourceTransformer.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.web.payment.controller;PaymentGatewayAbstractController.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.web.payment.controller;CustomerPaymentGatewayAbstractController.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.web.util;CachingCompressedResponseFilter.java;Autowiring;Spring Beans;3;->;0.800000
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.web.filter;TranslationFilter.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.web.expression;BRCVariableExpression.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.web;BaseUrlResolverImpl.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;TypeUsage;0.900000
;;;;;Importing;0.300000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
src.main.java.org.broadleafcommerce.common.web;BroadleafRequestContext.java;EntityManager;JPA;5;->;0.773333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.web;BLCAbstractHandlerMapping.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.locale.dao;LocaleDaoImpl.java;Persistence Contexts;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
src.main.java.org.broadleafcommerce.common.locale.dao;LocaleDaoImpl.java;EntityManager;JPA;3;->;0.800000
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.locale.domain;LocaleImpl.java;Specifying Columns for fields;JPA;5;->;0.853333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.locale.domain;LocaleImpl.java;Joining Columns for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.locale.domain;LocaleImpl.java;Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.locale.domain;LocaleImpl.java;Defining non-persistent properties or fields;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.locale.domain;LocaleImpl.java;Mapping Inheritance;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.locale.domain;LocaleImpl.java;Specifying Primary Tables for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.locale.domain;LocaleImpl.java;n-1 Associations;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.locale.domain;LocaleImpl.java;Mapping Joined Table Inheritance;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.locale.domain;LocaleImpl.java;Specifying IDs for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.event;BroadleafApplicationEventMulticaster.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.audit;Auditable.java;Specifying Columns for fields;JPA;5;->;0.853333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.audit;Auditable.java;Embeddable Classes in Entities;JPA;2;->;0.733333
;;;;;TypeUsage;0.900000
;;;;;Importing;0.300000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
src.main.java.org.broadleafcommerce.common.dao;GenericEntityDaoImpl.java;Session;Hibernate;6;->;0.866667
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.dao;GenericEntityDaoImpl.java;Persistence Contexts;JPA;2;->;0.733333
;;;;;TypeUsage;0.900000
;;;;;Importing;0.300000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
src.main.java.org.broadleafcommerce.common.dao;GenericEntityDaoImpl.java;EntityManager;JPA;7;->;0.876191
;;;;;Importing;0.300000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
src.main.java.org.broadleafcommerce.common.dao;GenericEntityDao.java;EntityManager;JPA;5;->;0.853333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.currency.dao;BroadleafCurrencyDaoImpl.java;Persistence Contexts;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
src.main.java.org.broadleafcommerce.common.currency.dao;BroadleafCurrencyDaoImpl.java;EntityManager;JPA;3;->;0.800000
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.currency.domain;BroadleafCurrencyImpl.java;Specifying Columns for fields;JPA;4;->;0.833333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.currency.domain;BroadleafCurrencyImpl.java;Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.currency.domain;BroadleafCurrencyImpl.java;Defining non-persistent properties or fields;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.currency.domain;BroadleafCurrencyImpl.java;Mapping Inheritance;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.currency.domain;BroadleafCurrencyImpl.java;Specifying Primary Tables for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.currency.domain;BroadleafCurrencyImpl.java;Mapping Joined Table Inheritance;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
